Power                   Time
487455.73742302664	3.052
489640.4176671922	3.064
491909.8430732311	3.076
494250.774544774	3.088
496650.6813298903	3.1
499098.1272656579	3.112
501582.98670693673	3.124
504096.4498620707	3.136
506630.7235388095	3.148
509178.35724986676	3.16
511731.36880452157	3.172
514280.34591451933	3.184
516813.606411158	3.196
519316.4144669172	3.208
521770.26980967214	3.22
524152.3438941336	3.232
526435.2117132245	3.244
528587.1148546705	3.256
530572.8370707339	3.268
532354.9813748118	3.28
533895.4807003586	3.292
535157.2887593887	3.304
536106.2394753874	3.316
536712.9833904572	3.328
536954.7396248727	3.34
536816.4642108446	3.352
536291.1936327586	3.364
535379.7089243492	3.376
534089.9524819436	3.388
532436.4887871252	3.4
530439.8962764336	3.412
528125.8528682787	3.424
525523.8806930631	3.436
522665.92904689425	3.448
519584.9718974554	3.46
516313.6834298132	3.472
512883.23596983566	3.484
509322.3265887413	3.496
505656.55361960287	3.508
501908.160409765	3.52
498096.0596007709	3.532
494236.1026624677	3.544
490341.5669815398	3.556
486423.8080134081	3.568
482493.0622309082	3.58
478559.30934776383	3.592
474633.097157755	3.604
470726.2373429679	3.616
466852.3361363658	3.628
463027.0408896923	3.64
459267.8714100488	3.652
455593.70187714737	3.664
452024.0522477209	3.676
448578.24153977353	3.688
445274.44735561847	3.7
442128.7328207428	3.712
439154.1404114799	3.724
436359.9992180582	3.736
433751.5483911239	3.748
431329.89546517964	3.76
429092.19526540884	3.772
427031.94509801245	3.784
425139.3856142519	3.796
423402.0786081892	3.808
421805.614676143	3.82
420334.3443339281	3.832
418972.066359873	3.844
417702.67153588275	3.856
416510.7336170685	3.868
415381.9996826587	3.88
414303.716765893	3.892
413264.78785978706	3.904
412255.8102549603	3.916
411269.05326816876	3.928
410298.376324141	3.94
409338.99565691774	3.952
408386.97740703315	3.964
407438.49292088696	3.976
406489.0492476882	3.988
405532.82896335976	4.0
404562.16470137815	4.012
403567.11719997885	4.024
402535.1916366877	4.036
401451.2886621602	4.048
400297.9431161907	4.06
399055.90753678244	4.072
397705.0401578251	4.084
396225.34913888376	4.096
394598.082846693	4.108
392806.8328366027	4.12
390838.6469206509	4.132
388685.05535527697	4.144
386342.73698225495	4.156
383813.52001328033	4.168
381103.6298483282	4.18
378222.55277215625	4.192
375182.0891362439	4.204
371995.88638897147	4.216
368679.2242562572	4.228
365248.667630237	4.24
361721.4213648538	4.252
358114.5215364142	4.264
354444.06425451534	4.276
350724.5765906829	4.288
346968.5414581749	4.3
343186.0924109204	4.312
339384.90544704476	4.324
335570.3185079924	4.336
331745.7049843648	4.348
327913.14071969746	4.36
324074.24078565877	4.372
320231.01707297534	4.384
316386.6412626732	4.396
312546.07731763314	4.408
308716.57071613066	4.42
304908.03189490264	4.432
301133.2934607066	4.444
297408.0263722865	4.456
293750.20445709	4.468
290179.3241632411	4.48
286715.53042711876	4.492
283378.69179697096	4.504
280187.42780314334	4.516
277158.0732725113	4.528
274303.72244575014	4.54
271633.5671105988	4.552
269152.6561117562	4.564
266862.00012090924	4.576
264758.82004302676	4.588
262836.796559455	4.6
261086.37360369816	4.612
259495.22726594945	4.624
258048.91312370898	4.636
256731.60437618903	4.648
255526.83147380198	4.66
254418.18924971428	4.672
253389.98938181196	4.684
252427.79720539213	4.696
251518.79609891793	4.708
250651.9740563661	4.72
249818.19274459901	4.732
249010.1788332573	4.744
248222.4387525198	4.756
247451.10131762992	4.768
246693.6834955762	4.78
245948.8055564006	4.792
245215.8815990487	4.804
244494.81320496602	4.816
243785.68646202135	4.828
243088.52537492188	4.84
242403.16819152332	4.852
241729.23818701415	4.864
241066.14198631773	4.876
240413.09235735235	4.888
239769.1599684599	4.9
239133.34784279202	4.912
238504.66846026183	4.924
237882.20283057718	4.936
237265.12898718406	4.948
236652.71895916978	4.96
236044.3200179538	4.972
235439.33737352246	4.984
234837.22557756462	4.996
234237.48046870332	5.008
233639.6366308431	5.02
233043.27014760103	5.032
232448.00725720386	5.044
231853.53837894197	5.056
231259.63419734885	5.068
230666.1548162589	5.08
230073.04597976775	5.092
229480.32185922118	5.104
228888.04178266993	5.116
228296.3033724102	5.128
227705.27093023824	5.14
227115.2568442718	5.152
226526.85266336007	5.164
225941.06224989964	5.176
225359.3679010853	5.188
224783.69127184476	5.2
224216.22391875152	5.212
223659.20652266158	5.224
223114.7131942791	5.236
222584.4292762972	5.248
222069.37441590778	5.26
221569.55579592017	5.272
221083.60539257497	5.284
220608.5252992118	5.296
220139.60689429712	5.308
219670.49280111486	5.32
219193.29951159307	5.332
218698.7827146125	5.344
218176.6598239315	5.356
217616.25233323075	5.368
217007.4822089312	5.38
216341.92857635225	5.392
215613.49348389878	5.404
214818.44853718297	5.416
213955.09873906683	5.428
213023.4842816061	5.44
212025.3365696166	5.452
210964.13484053654	5.464
209845.01170339866	5.476
208674.4283681918	5.488
207459.7675345015	5.5
206208.94822659396	5.512
204930.05399832065	5.524
203630.96642088646	5.536
202319.04757460783	5.548
201000.91409265678	5.56
199682.28864438148	5.572
198367.8606074043	5.584
197061.16324551753	5.596
195764.5379400581	5.608
194479.2608213399	5.62
193205.78383868223	5.632
191943.98411983627	5.644
190693.39308195867	5.656
189453.40120906578	5.668
188223.4073150218	5.68
187002.90254503425	5.692
185791.456479591	5.704
184588.61184259277	5.716
183393.7931090716	5.728
182206.27245433722	5.74
181025.1869598454	5.752
179849.5720957673	5.764
178678.43211821723	5.776
177510.8139494609	5.788
176345.8689486626	5.8
175182.89283341714	5.812
174021.34526482044	5.824
172860.8488398535	5.836
171701.16342869512	5.848
170542.14422007222	5.86
169383.69233926234	5.872
168225.70601135955	5.884
167068.05915295694	5.896
165910.6137483634	5.908
164753.2519737472	5.92
163595.9003534727	5.932
162438.5316941436	5.944
161281.15969836593	5.956
160123.82957847186	5.968
158966.60753116154	5.98
157809.57640928816	5.992
156652.83866259083	6.004
155496.5223140597	6.016
154340.78754920117	6.028
153185.83728815927	6.04
152031.9472525487	6.052
150879.52222133466	6.064
149729.20490301782	6.076
148582.08157007245	6.088
147439.97835990167	6.1
146305.79459569097	6.112
145183.83568821952	6.124
144080.10984964686	6.136
143002.5597759834	6.148
141961.20908127565	6.16
140968.1851219109	6.172
140037.57601896414	6.184
139185.0992427464	6.196
138427.60036703237	6.208
137782.4100258857	6.22
137266.6097567962	6.232
136896.24120693258	6.244
136685.47011404124	6.256
136645.76138659916	6.268
136785.2101190693	6.28
137108.17358745393	6.292
137615.25680423295	6.304
138303.5413632216	6.316
139166.88449663765	6.328
140196.22602526678	6.34
141379.99223704205	6.352
142704.6595398067	6.364
144155.45439708824	6.376
145717.11533907376	6.388
147374.67388881723	6.4
149114.22702273878	6.412
150923.62177641565	6.424
152792.9606144122	6.436
154714.87949861021	6.448
156684.6604226616	6.46
158700.2145818909	6.472
160761.87725623974	6.484
162871.94857065778	6.496
165034.01694481983	6.508
167252.1756722155	6.52
169530.27828869337	6.532
171871.32623910217	6.544
174276.97852658757	6.556
176747.1258770041	6.568
179279.5710383284	6.58
181869.95070190576	6.592
184511.9490166207	6.604
187197.7910648883	6.616
189918.8557426506	6.628
192666.15499765385	6.64
195430.5822839076	6.652
198203.09181687894	6.664
200974.99093148994	6.676
203738.3805325775	6.688
206486.54115236393	6.7
209214.15013728972	6.712
211917.37170181	6.724
214593.86450499768	6.736
217242.71345025534	6.748
219864.23115822917	6.76
222459.67942702322	6.772
225031.03126719728	6.784
227580.81177852917	6.796
230111.98102474937	6.808
232627.78738038053	6.82
235131.59310945563	6.832
237626.76200160338	6.844
240116.70342032937	6.856
242605.10925079256	6.868
245096.3206278782	6.88
247595.75095716314	6.892
250110.33804325646	6.904
252648.9417166958	6.916
255222.5627002716	6.928
257844.2370636057	6.94
260528.6230768728	6.952
263291.4107235199	6.964
266148.57834083185	6.976
269115.5517172978	6.988
272206.31392332114	7.0
275432.5495858089	7.012
278802.9642419464	7.024
282322.9326551262	7.036
285994.5059868488	7.048
289816.64207321394	7.06
293785.4789287779	7.072
297894.5935377347	7.084
302135.31637379836	7.096
306497.1487507208	7.108
310968.25758837716	7.12
315536.00793910597	7.132
320187.5183850768	7.144
324910.2036234397	7.156
329692.2557512644	7.168
334522.9991890217	7.18
339393.08714697295	7.192
344294.5740151068	7.204
349220.92488273664	7.216
354166.9688553963	7.228
359128.7719127926	7.24
364103.4002904356	7.252
369088.5713553367	7.264
374082.1847591036	7.276
379081.6920830099	7.288
384083.2887443452	7.3
389081.03030732117	7.312
394066.00118723116	7.324
399025.6519584564	7.336
403943.33030674723	7.348
408798.03201911115	7.36
413564.4271697915	7.372
418213.21071162546	7.384
422711.8220508316	7.396
427025.4956658379	7.408
431118.5852262158	7.42
434956.0617780869	7.432
438505.1140025394	7.444
441736.815630928	7.456
444627.74600236415	7.468
447161.30008576013	7.48
449328.41994922963	7.492
451127.64768135664	7.504
452564.70496140985	7.516
453651.9141735159	7.528
454407.5654735743	7.54
454855.07801492425	7.552
455021.90738048	7.564
454938.3184865305	7.576
454636.21282104246	7.588
454148.09480424423	7.6
453506.16339372424	7.612
452741.5661526907	7.624
451883.8997133718	7.636
450961.0216113593	7.648
449999.1003889155	7.66
449022.7863291248	7.672
448055.4662150288	7.684
447119.54114149645	7.696
446236.63351023465	7.708
445427.67058564385	7.72
444712.8141051113	7.732
444111.2019314889	7.744
443640.5398072916	7.756
443316.6099005844	7.768
443152.6946448942	7.78
443158.9865434891	7.792
443342.2694015684	7.804
443705.9459139988	7.816
444250.19777772675	7.828
444972.1498786311	7.84
445866.0328273861	7.852
446923.4259288705	7.864
448133.62288815994	7.876
449484.09126014233	7.888
450961.0378979722	7.9
452550.05615390855	7.912
454236.7863244332	7.924
456007.5133165096	7.936
457849.64210250665	7.948
459752.060926511	7.96
461705.37281089876	7.972
463701.9507650259	7.984
465735.79856900824	7.996
467802.22849996167	8.008
469897.41522245016	8.02
472017.8609643184	8.032
474159.77353450324	8.044
476318.3679362895	8.056
478487.0842051769	8.068
480656.80746347486	8.08
482815.18575626926	8.092
484946.069541018	8.104
487029.13937262533	8.116
489039.8963893706	8.128
490950.1614091955	8.14
492729.030979826	8.152
494344.1162544796	8.164
495762.9676597283	8.176
496954.6289848957	8.188
497891.28032825975	8.2
498549.83973682224	8.212
498913.2475952019	8.224
498971.13123808196	8.236
498719.7977346156	8.248
498161.8105463959	8.26
497305.49445659	8.272
496164.45336701086	8.284
494756.9099347254	8.296
493104.7665936823	8.308
491232.48220245936	8.32
489165.9164059282	8.332
486931.21110314596	8.344
484553.74357280234	8.356
482057.21583908284	8.368
479462.9824305761	8.38
476789.66104638536	8.392
474052.96988912905	8.404
471265.6929440985	8.416
468437.76452106726	8.428
465576.498716313	8.44
462686.9637203721	8.452
459772.50045727694	8.464
456835.3431252846	8.476
453877.2940826105	8.488
450900.47799450456	8.5
447908.10728856164	8.512
444905.11617150716	8.524
441898.5580607726	8.536
438897.83181348536	8.548
435914.7604076025	8.56
432963.50235894526	8.572
430060.29949460906	8.584
427223.0400878296	8.596
424470.66582953953	8.608
421822.45511769364	8.62
419297.23042431095	8.632
416912.52923594567	8.644
414683.76475215465	8.656
412623.4339985101	8.668
410740.48327162943	8.68
409039.9429167839	8.692
407522.8783715316	8.704
406186.5786228496	8.716
405024.8544934643	8.728
404028.40294741094	8.74
403185.2778462288	8.752
402481.4379692936	8.764
401901.2705150876	8.776
401427.9342108098	8.788
401043.4900101828	8.8
400728.9438813994	8.812
400464.2475387524	8.824
400228.2400091069	8.836
399998.4792434859	8.848
399750.9658898357	8.86
399459.86555099546	8.872
399097.3697475965	8.884
398633.8614728755	8.896
398038.4741648819	8.908
397279.9864851475	8.92
396327.9300946025	8.932
395153.88016097393	8.944
393732.9169400249	8.956
392045.18090128154	8.968
390077.3517457565	8.98
387823.71617336845	8.992
385286.4243809924	9.004
382474.93715071934	9.016
379405.17190658534	9.028
376098.75386868365	9.04
372582.3867765792	9.052
368887.026712373	9.064
365046.6812355802	9.076
361096.90846163034	9.088
357073.1791098691	9.1
353009.2433705977	9.112
348935.6223009971	9.124
344878.3584736291	9.136
340858.1502614992	9.148
336889.9312682376	9.16
332982.86995725124	9.172
329140.72939597914	9.184
325362.55850659456	9.196
321643.6572924922	9.208
317976.716057154	9.22
314352.98664291954	9.232
310763.40310527117	9.244
307199.64413826936	9.256
303655.19558814476	9.268
300126.27017118235	9.28
296612.38440588856	9.292
293116.59928838385	9.304
289645.5643608772	9.316
286209.3467205842	9.328
282821.0442458485	9.34
279496.1821173294	9.352
276251.9141336237	9.364
273106.0706961731	9.376
270076.1147077694	9.388
267178.06434285606	9.4
264425.4716811895	9.412
261828.60450995498	9.424
259393.98225336865	9.436
257124.31443604716	9.448
255018.7047000184	9.46
253072.9057659931	9.472
251279.60373250963	9.484
249628.8452589117	9.496
248108.64292157465	9.508
246705.68094580717	9.52
245405.9961041976	9.532
244195.58203003244	9.544
243060.92170356115	9.556
241989.43377840766	9.568
240969.7937052537	9.58
239992.11748583027	9.592
239048.0404026559	9.604
238130.74274774236	9.616
237234.9251187901	9.628
236356.71505294743	9.64
235493.50266717304	9.652
234643.6986037548	9.664
233806.45270784645	9.676
232981.38845041546	9.688
232168.3508757546	9.7
231367.18129015304	9.712
230577.56645148716	9.724
229798.9912562209	9.736
229030.74269223114	9.748
228271.93846862044	9.76
227521.57590063353	9.772
226778.58263921924	9.784
226041.86805101854	9.796
225310.3688778367	9.808
224583.08678588524	9.82
223859.11969846554	9.832
223137.68435997923	9.844
222418.12333149594	9.856
221699.89573951368	9.868
220982.56508377008	9.88
220265.79969386567	9.892
219549.38721109167	9.904
218833.24673048887	9.916
218117.41985031246	9.928
217402.0360017297	9.94
216687.2764071385	9.952
215973.37130320884	9.964
215260.6583219224	9.976
214549.74201854898	9.988
213841.74963734343	10.0
213138.6093356522	10.012
212443.30951967006	10.024
211760.12237803068	10.036
211094.80243996734	10.048
210454.7731950551	10.06
209849.26746081983	10.072
209289.34721635084	10.084
208787.70999068502	10.096
208358.23026681074	10.108
208015.27285133483	10.12
207772.85240113112	10.132
207643.64043383248	10.144
207637.8116463624	10.156
207761.81261107707	10.168
208017.21061229528	10.18
208399.862649686	10.192
208899.61240176362	10.204
209500.5198102232	10.216
210181.4134092681	10.228
210916.5877953444	10.24
211676.6702557049	10.252
212429.83409875145	10.264
213143.37279150818	10.276
213785.48235058342	10.288
214327.10602405324	10.3
214743.7360238083	10.312
215017.0705636978	10.324
215136.34727525563	10.336
215099.12403360257	10.348
214911.35409106122	10.36
214586.80385328797	10.372
214146.02033570965	10.384
213614.9845541951	10.396
213023.50092864776	10.408
212403.33886656986	10.42
211786.2883461733	10.432
211202.32774722442	10.444
210678.05635736938	10.456
210235.47279287112	10.468
209891.2336210342	10.48
209656.4517944746	10.492
209536.9097562023	10.504
209533.46196045587	10.516
209642.53974095007	10.528
209856.73334255195	10.54
210165.47579714993	10.552
210555.86613254133	10.564
211013.6306286491	10.576
211524.12749808372	10.588
212073.26266821913	10.6
212648.21810471598	10.612
213237.9594324097	10.624
213833.55179693335	10.636
214428.27306199635	10.648
215017.5594965951	10.66
215598.856050449	10.672
216171.34800720625	10.684
216735.57697450527	10.696
217293.0074902794	10.708
217845.6104194938	10.72
218395.51095087762	10.732
218944.71922755145	10.744
219494.95767986597	10.756
220047.6216173983	10.768
220603.80396723052	10.78
221164.32218827723	10.792
221729.74819623947	10.804
222300.4258356591	10.816
222876.47414057818	10.828
223457.7914416986	10.84
224044.07562399103	10.852
224634.8737771024	10.864
225229.64103866043	10.876
225827.7904538557	10.888
226428.72390276083	10.9
227031.84979777603	10.912
227636.60474253513	10.924
228242.48242766218	10.936
228849.0613354681	10.948
229456.02313587762	10.96
230063.15738381568	10.972
230670.3540383832	10.984
231277.58667147512	10.996
231884.89173405102	11.008
232492.34577488326	11.02
233100.04352346968	11.032
233708.08095341362	11.044
234316.54414740868	11.056
234925.4988964224	11.068
235534.98066178427	11.08
236144.987843427	11.092
236755.48169250184	11.104
237366.3932575563	11.116
237977.63345376082	11.128
238589.10271654683	11.14
239200.69920815816	11.152
239812.32775094928	11.164
240423.90914400373	11.176
241035.3888435175	11.188
241646.74301424093	11.2
242257.98113589807	11.212
242869.1478438366	11.224
243480.34055524558	11.236
244091.7755186303	11.248
244703.9243390585	11.26
245317.73924390477	11.272
245934.96876266948	11.284
246558.51744363972	11.296
247192.81528654433	11.308
247844.1774792613	11.32
248521.1455024248	11.332
249234.80283650832	11.344
249999.0204872013	11.356
250830.5485813613	11.368
251748.89922783786	11.38
252775.9945066862	11.392
253935.60647339525	11.404
255252.60669943842	11.416
256752.00080571361	11.428
258457.72147969136	11.44
260391.19841660908	11.452
262569.8272116543	11.464
265005.59941618243	11.476
267704.1058097611	11.488
270663.8469671886	11.5
273875.661990845	11.512
277322.21407964564	11.524
280977.7162240233	11.536
284808.1957356846	11.548
288772.4277657976	11.56
292823.4474144018	11.572
296910.43254872644	11.584
300980.78211126535	11.596
304982.2989713179	11.608
308865.4417142102	11.62
312585.5410215753	11.632
316104.78828839294	11.644
319393.7311603709	11.656
322432.0352050434	11.668
325208.4482679988	11.68
327720.1889096191	11.692
329972.0883142367	11.704
331975.67386917927	11.716
333748.1480726989	11.728
335311.15439947194	11.74
336689.3667330788	11.752
337909.04014871665	11.764
338996.6671253165	11.776
339977.76295097684	11.788
340875.814390837	11.8
341711.52386722364	11.812
342502.3831062187	11.824
343262.5050676548	11.836
344002.6448579356	11.848
344730.36624128674	11.86
345450.34163695085	11.872
346164.7906445762	11.884
346874.03205692396	11.896
347577.0682889228	11.908
348272.12464916904	11.92
348957.13852187875	11.932
349630.186218546	11.944
350289.78028094175	11.956
350934.9385756469	11.968
351565.14646489266	11.98
352180.3247317554	11.992
352780.7832441911	12.004
353367.1703923037	12.016
353940.4154910775	12.028
354501.66153487575	12.04
355052.21112266113	12.052
355593.48950243596	12.064
356127.0425665831	12.076
356654.618370229	12.088
357178.3590803903	12.1
357701.0447218475	12.112
358226.3203283251	12.124
358758.8904102597	12.136
359304.68766551535	12.148
359871.0072324375	12.16
360466.5981409339	12.172
361101.6668104087	12.184
361787.7487555959	12.196
362537.42780290643	12.208
363363.92661486485	12.22
364280.60590356856	12.232
365300.39381811593	12.244
366435.16173655924	12.256
367695.08078426815	12.268
369088.03619207407	12.28
370619.21461201366	12.292
372290.9521648157	12.304
374102.809236343	12.316
376051.76505273726	12.328
378132.41350878857	12.34
380337.20260427805	12.352
382656.80789249606	12.364
385080.60908485076	12.376
387597.1987423856	12.388
390194.8699607791	12.4
392862.08085344796	12.412
395587.8769102951	12.424
398362.19871120184	12.436
401175.9677093388	12.448
404020.90791018447	12.46
406889.1305017921	12.472
409772.5126787957	12.484
412661.96584364405	12.496
415546.6754330899	12.508
418413.3458251662	12.52
421245.4733218156	12.532
424022.7438088533	12.544
426720.69909813895	12.556
429310.7713767869	12.568
431760.7578647825	12.58
434035.78895086405	12.592
436099.6662216321	12.604
437916.4185499277	12.616
439452.049896441	12.628
440676.4585433607	12.64
441565.40162344236	12.652
442102.188386195	12.664
442278.72810928494	12.676
442095.76486828615	12.688
441562.5535564786	12.7
440696.40064919356	12.712
439522.22834009916	12.724
438071.9807962078	12.736
436383.60977267846	12.748
434499.64224112575	12.76
432465.4945346825	12.772
430327.6524641161	12.784
428131.8166474993	12.796
425921.1264845164	12.808
423734.59138192394	12.82
421605.8173010186	12.832
419562.06604084786	12.844
417623.707657559	12.856
415804.1670029044	12.868
414110.3742608656	12.88
412543.5579867018	12.892
411100.13427936326	12.904
409772.5672571412	12.916
408550.24121941836	12.928
407420.4398607685	12.94
406369.41332743847	12.952
405383.3557341232	12.964
404449.0825033007	12.976
403554.49798736325	12.988
402688.9863763263	13.0
401843.6421417509	13.012
401011.3314409634	13.024
400186.6348323426	13.036
399365.73276653327	13.048
398546.25619097205	13.06
397727.0871303157	13.072
396908.1183194489	13.084
396089.9883023861	13.096
395273.81732861546	13.108
394460.9758354032	13.12
393652.86956129514	13.132
392850.74483119894	13.144
392055.5511155181	13.156
391267.91670274833	13.168
390488.18038328283	13.18
389716.4149521187	13.192
388952.4534066329	13.204
388195.9155724791	13.216
387446.2484862422	13.228
386702.77950100705	13.24
385964.743260389	13.252
385231.2692350089	13.264
384501.33843935526	13.276
383773.65102940425	13.288
383046.3469295902	13.3
382316.67932214396	13.312
381580.76078139246	13.324
380833.3731933544	13.336
380067.8175527248	13.348
379275.8175043175	13.36
378447.4808631702	13.372
377571.39338165504	13.384
376634.89162718185	13.396
375624.5199285178	13.408
374526.6121371668	13.42
373327.922041489	13.432
372016.2749286638	13.444
370581.2443787019	13.456
369014.8283283688	13.468
367311.996097798	13.48
365470.901187445	13.492
363492.67722598236	13.504
361380.9982212244	13.516
359141.67481483653	13.528
356782.46866843663	13.54
354312.9037772789	13.552
351743.80784519453	13.564
349086.6776323653	13.576
346353.0804190793	13.588
343554.18818453694	13.6
340700.3890784777	13.612
337800.95260953385	13.624
334863.8249320555	13.636
331895.65339085995	13.648
328902.01598219195	13.66
325887.72720780486	13.672
322857.1753751016	13.684
319814.70496828976	13.696
316765.0649034392	13.708
313713.9243241845	13.72
310668.4331635775	13.732
307637.72177510965	13.744
304633.21474783705	13.756
301668.75379737327	13.768
298760.46872340946	13.78
295926.27062724036	13.792
293185.07499325054	13.804
290555.96393222606	13.816
288057.2765171604	13.828
285705.60424552584	13.84
283514.7909055612	13.852
281495.1273184843	13.864
279652.91989771917	13.876
277990.47940810904	13.888
276506.3770383687	13.9
275195.75822496926	13.912
274050.6396450984	13.924
273060.2649090198	13.936
272211.62045789394	13.948
271490.0767694673	13.96
270880.0631956003	13.972
270365.74084544723	13.984
269931.6625464721	13.996
269563.3871515796	14.008
269247.97458956955	14.02
268974.29437914287	14.032
268733.1541681181	14.044
268517.2988135175	14.056
268321.3069463439	14.068
268141.3962591625	14.08
267975.15646294935	14.092
267821.25601111376	14.104
267679.1551021563	14.116
267548.83881021786	14.128
267430.5615601533	14.14
267324.5956675388	14.152
267231.0377330325	14.164
267149.75067532976	14.176
267080.38072045165	14.188
267022.36805085547	14.2
266974.97462753026	14.212
266937.3282427471	14.224
266908.47279987554	14.236
266887.41636320326	14.248
266873.1711040019	14.26
266864.7857665364	14.272
